retweet_count,reply_count,favorite_count,num_urls,num_mentions,isbot
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,0,1
0,0,1,0,0,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,0,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,0,1
0,0,0,0,1,1
0,0,0,0,2,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,1,1
0,0,0,0,0,1
0,0,0,0,1,1
0,0,0,0,0,1
0,0,0,1,1,1
0,0,0,1,1,1
0,0,0,1,1,1
0,1,0,1,1,1
0,0,0,1,1,1
0,0,0,0,1,1
0,0,0,1,1,1
0,0,0,1,2,1
0,0,0,1,1,1
0,0,0,1,2,1
0,0,0,1,1,1
0,0,0,1,2,1
0,0,0,1,1,1
0,0,0,1,1,1
0,0,0,1,1,1
0,0,0,1,1,1
0,0,0,1,1,1
1,0,0,1,0,1
0,1,0,0,0,1
0,0,0,0,0,1
0,0,0,0,1,1
0,1,0,0,0,1
0,1,0,0,1,1
0,1,0,0,1,1
0,1,0,0,0,1
0,1,0,0,1,1
1,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,1,1
0,0,0,0,0,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,1,1
0,0,0,0,3,1
0,0,0,0,3,1
0,0,0,0,1,1
0,0,0,0,0,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,2,1
0,0,0,0,1,1
0,0,0,0,2,1
0,0,0,0,2,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,2,1
0,0,0,0,1,1
0,0,0,0,0,1
0,0,0,0,1,1
0,0,1,0,0,1
0,0,0,0,1,1
0,0,0,0,2,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,0,1
0,0,0,0,1,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
5,1,2,0,1,1
0,1,0,0,1,1
0,0,0,0,1,1
0,0,0,1,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,1,1,1
0,0,0,1,1,1
0,0,0,1,1,1
0,0,0,0,0,1
0,0,0,0,1,1
0,0,0,1,0,1
0,0,0,1,0,1
0,0,0,1,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,2,1,1
0,0,0,0,1,1
0,1,0,0,1,1
0,0,0,0,1,1
0,0,0,0,0,1
0,0,0,0,1,1
0,1,0,0,1,1
0,1,0,0,1,1
6,0,0,0,1,1
0,0,0,1,0,1
0,0,0,1,0,1
0,0,0,1,0,1
0,0,0,0,0,1
0,0,0,0,1,1
0,0,0,1,1,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
1,0,0,0,1,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,1,1
0,1,0,0,1,1
0,0,0,0,3,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,2,1
0,0,0,0,0,1
416,31,24,0,1,1
0,0,0,0,0,1
0,1,0,0,0,1
0,0,0,0,1,1
0,1,0,0,0,1
0,1,0,0,1,1
0,0,0,0,0,1
0,1,0,0,1,1
0,0,0,0,1,1
1,2,0,0,2,1
0,0,0,0,1,1
0,2,0,0,1,1
0,1,0,0,1,1
0,1,0,0,1,1
0,0,0,0,0,1
0,0,0,0,0,1
0,1,0,0,1,1
0,1,0,0,1,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,1,1
0,0,0,1,0,1
0,1,0,1,1,1
0,1,0,0,1,1
0,1,0,0,0,1
0,1,0,0,1,1
0,0,1,0,1,1
0,0,0,0,1,1
2,0,0,0,3,1
1,0,0,0,1,1
0,1,0,0,2,1
0,0,0,0,0,1
0,1,0,0,1,1
0,1,0,0,1,1
0,0,0,0,1,1
0,1,0,0,1,1
0,1,0,0,1,1
0,1,0,0,1,1
0,0,0,0,0,1
0,0,0,1,2,1
1,1,1,0,2,1
0,0,0,0,0,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,1,0,0,1,1
0,1,0,0,1,1
1,0,0,0,1,1
0,1,0,0,0,1
36,59,77,0,1,1
0,0,0,0,0,1
0,1,0,0,1,1
0,1,0,0,1,1
0,1,0,0,1,1
0,1,0,0,1,1
0,1,0,0,4,1
3,2,1,1,2,1
0,0,0,0,1,1
1,0,0,0,1,1
2446,228,823,0,1,1
56,12,30,0,3,1
0,0,0,1,1,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,1,1,1
1,0,1,0,2,1
0,0,0,0,1,1
4003,587,2475,0,2,1
0,1,0,1,1,1
86,84,100,1,1,1
0,1,1,0,0,1
9149,1863,5629,0,1,1
77,10,33,1,1,1
94,116,113,0,1,1
2404,1806,452,0,1,1
58,0,21,0,1,1
0,0,0,0,1,1
0,1,0,0,1,1
0,1,0,0,1,1
0,0,0,0,0,1
0,1,0,0,3,1
0,1,0,0,3,1
0,0,0,0,1,1
0,1,0,0,1,1
0,1,0,0,1,1
1,1,0,1,2,1
0,1,1,0,0,1
1,0,1,0,0,1
0,1,0,0,1,1
1013,46,385,0,1,1
0,0,1,0,0,1
148,166,164,0,1,1
0,1,1,0,0,1
1,0,0,0,0,1
0,0,0,0,1,1
1,0,0,0,2,1
0,0,0,0,2,1
0,0,0,0,0,1
0,1,0,0,1,1
327,6,66,0,1,1
1,0,0,0,2,1
0,1,0,0,1,1
0,0,0,0,1,1
0,0,0,0,0,1
0,0,0,1,1,1
0,1,0,0,0,1
0,0,0,0,1,1
0,1,0,0,1,1
0,0,0,0,1,1
0,0,0,0,2,1
0,1,0,0,1,1
0,1,0,0,1,1
0,0,0,0,2,1
0,1,0,0,2,1
0,0,0,0,2,1
0,0,0,0,2,1
0,0,0,0,0,1
0,1,0,0,0,1
0,0,0,0,0,1
0,1,0,0,1,1
0,0,0,0,0,1
0,1,0,0,1,1
0,0,0,0,0,1
0,1,0,0,1,1
0,0,0,0,0,1
0,0,0,0,0,1
11,91,27,0,1,1
0,0,0,0,1,1
0,1,0,0,1,1
0,1,0,0,0,1
0,0,0,0,0,1
0,1,0,0,1,1
0,0,0,0,2,1
0,1,0,0,2,1
0,0,0,0,0,1
0,1,0,0,0,1
1,0,0,0,1,1
0,1,0,0,1,1
0,0,0,0,1,1
0,1,0,0,1,1
0,1,0,0,1,1
0,1,0,0,2,1
0,0,0,0,2,1
0,0,0,0,2,1
0,0,0,0,2,1
0,2,0,0,2,1
0,2,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,1,0,0,1,1
0,0,0,0,0,1
0,0,0,0,0,1
217,14,25,0,1,1
0,0,0,0,0,1
0,0,0,0,1,1
0,0,0,0,2,1
0,1,0,0,1,1
0,1,0,0,1,1
52,79,76,0,1,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
19,0,4,0,1,1
1,0,0,0,1,1
59,8,13,0,1,1
2463,224,378,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
1,1,0,0,1,1
0,0,0,0,1,1
0,0,0,0,2,1
1,1,0,0,2,1
0,1,0,0,1,1
0,0,0,0,1,1
0,1,0,0,1,1
0,0,0,0,1,1
0,0,0,0,2,1
0,1,0,0,1,1
0,1,0,0,1,1
0,1,0,0,1,1
1,1,1,0,1,1
0,0,1,0,0,1
0,1,0,0,0,1
1,0,0,0,1,1
0,1,1,0,0,1
0,0,0,0,1,1
0,1,0,0,1,1
0,1,0,0,1,1
0,0,0,0,1,1
0,0,0,0,0,1
0,0,0,0,1,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,1,1
0,0,0,0,0,1
1,0,0,0,1,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
214,0,0,0,1,1
0,0,0,0,1,1
0,1,0,0,1,1
0,1,0,0,1,1
990,0,0,0,2,1
408,0,0,0,3,1
471,0,0,1,1,1
2634,0,0,0,1,1
0,1,0,0,0,1
1,0,0,0,1,1
0,3,0,0,2,1
0,0,0,0,1,1
0,0,0,0,0,1
141,0,0,0,1,1
0,0,0,1,2,1
0,0,0,0,0,1
192,0,0,0,1,1
23,0,0,0,1,1
182,0,0,1,1,1
0,0,0,0,0,1
135,0,0,1,1,1
1,0,0,0,1,1
0,0,0,0,0,1
7575,0,0,0,1,1
1,0,0,0,2,1
0,0,0,1,2,1
0,0,0,0,1,1
1,2,0,0,0,1
0,0,0,0,1,1
0,0,0,0,0,1
7,0,0,1,1,1
0,0,0,0,1,1
0,0,0,0,1,1
1,0,0,0,1,1
0,1,0,0,0,1
0,1,0,0,1,1
0,0,0,0,1,1
0,1,0,0,1,1
2,0,0,0,2,1
0,0,0,0,1,1
0,1,0,0,0,1
0,0,0,0,1,1
0,1,0,0,1,1
0,0,0,0,1,1
0,1,0,0,1,1
0,1,0,0,1,1
16,0,0,0,1,1
0,1,0,0,1,1
150,0,0,0,1,1
0,0,0,0,1,1
1857,0,0,0,1,1
0,0,0,0,1,1
0,2,0,0,1,1
0,1,0,0,1,1
0,1,0,0,1,1
0,0,0,0,1,1
0,1,0,0,1,1
1,0,0,0,3,1
0,1,0,0,1,1
0,1,0,0,1,1
2,0,0,0,1,1
0,0,0,0,1,1
9968,0,0,0,1,1
0,0,0,0,1,1
5148,0,0,0,1,1
36,0,0,0,2,1
0,0,1,0,1,1
8,0,0,0,1,1
0,0,0,0,0,1
37,0,0,0,1,1
0,0,0,0,0,1
0,0,0,0,0,1
0,1,0,0,1,1
0,2,0,0,1,1
0,1,0,0,1,1
0,1,0,0,1,1
0,1,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
57,0,0,0,1,1
44,0,0,0,1,1
0,0,0,0,1,1
1,0,0,0,2,1
0,0,0,0,1,1
24,0,0,0,1,1
0,1,0,0,1,1
0,0,0,0,1,1
0,1,0,0,1,1
0,1,0,0,0,1
3,0,0,0,1,1
1,0,0,0,1,1
1,0,0,0,0,1
0,0,0,0,2,1
2299,1,0,0,1,1
964,0,0,0,1,1
383,0,0,0,1,1
0,0,0,0,0,1
0,0,0,0,1,1
0,0,0,0,3,1
0,0,0,0,1,1
0,1,0,0,0,1
39,0,0,0,1,1
398,0,0,0,1,1
81,0,0,0,1,1
175,0,0,0,1,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,1,0,0,1,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,1,1
171,0,0,1,1,1
0,0,0,0,0,1
0,0,0,0,1,1
0,1,0,0,0,1
0,0,0,0,0,1
196,0,0,0,1,1
2769,0,0,0,1,1
3198,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,0,1
1,0,0,1,1,1
0,0,0,0,1,1
0,0,0,0,1,1
12,0,0,0,1,1
58,0,0,0,1,1
1323,2,0,0,1,1
608,0,0,0,2,1
0,0,0,0,1,1
1,0,1,0,1,1
0,0,0,0,0,1
1,0,0,0,2,1
133,0,0,0,1,1
1873,0,0,0,1,1
30793,0,0,0,2,1
0,0,0,0,0,1
0,0,0,0,1,1
20242,0,0,1,2,1
0,0,0,0,0,1
0,0,0,0,0,1
440,0,0,1,1,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,1,0,1
1,0,0,0,2,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
1,0,0,0,2,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,2,1
0,0,0,0,0,1
0,0,0,0,1,1
0,0,0,0,1,1
150,0,0,0,1,1
0,1,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,2,0,0,0,1
807,0,0,0,1,1
0,1,0,0,1,1
0,1,0,0,1,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
1,0,0,0,0,1
2876,1,0,0,1,1
6371,0,0,0,1,1
0,0,0,0,0,1
0,0,0,0,0,1
3006,0,0,0,1,1
0,0,0,0,0,1
0,0,0,0,0,1
0,1,0,0,1,1
0,0,0,0,1,1
0,1,0,0,1,1
1,0,0,1,1,1
0,0,0,0,0,1
0,1,0,0,1,1
0,0,0,0,1,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,1,1
1,0,0,0,1,1
0,0,0,0,0,1
1,0,0,0,1,1
0,0,0,0,0,1
0,1,0,0,0,1
0,0,0,0,1,1
0,0,0,0,0,1
0,0,0,0,1,1
1,0,0,0,3,1
0,1,0,0,1,1
0,0,0,0,1,1
0,1,0,0,1,1
0,1,0,0,1,1
0,1,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,1,0,1,1,1
0,0,1,0,1,1
0,0,0,0,0,1
9420,0,0,0,1,1
594,0,0,0,2,1
0,1,0,0,1,1
0,0,0,0,1,1
0,0,0,0,0,1
0,1,0,0,1,1
0,1,0,0,1,1
0,1,0,0,1,1
44,0,0,0,2,1
0,0,0,0,1,1
1,0,0,0,1,1
0,1,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,1,0,0,1,1
0,1,0,0,1,1
0,0,0,0,0,1
0,1,0,0,0,1
0,0,0,0,1,1
0,0,0,0,0,1
0,1,0,0,1,1
0,0,0,0,1,1
0,1,0,0,1,1
1,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
3472,0,0,0,1,1
0,0,0,0,0,1
0,1,0,0,1,1
0,1,0,0,1,1
0,0,0,0,0,1
0,0,0,0,1,1
0,1,0,0,1,1
0,0,0,0,1,1
0,0,0,0,0,1
0,0,0,0,1,1
0,0,0,0,1,1
0,1,0,0,1,1
0,0,0,0,0,1
0,0,0,0,1,1
0,1,0,0,1,1
0,1,0,0,1,1
0,1,0,0,0,1
0,1,0,0,1,1
0,1,0,0,0,1
0,1,0,0,1,1
0,1,0,0,1,1
0,0,0,0,0,1
0,1,0,0,1,1
0,1,0,0,1,1
1,0,0,0,2,1
0,1,0,0,1,1
0,1,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,0,1
0,1,0,0,1,1
0,1,0,0,1,1
0,1,0,0,1,1
0,0,0,0,1,1
547,0,0,0,1,1
0,0,0,0,0,1
0,1,0,0,1,1
1,0,0,0,1,1
0,1,0,0,1,1
0,0,0,0,1,1
2608,0,0,0,1,1
0,0,0,0,0,1
0,0,0,1,1,1
0,0,0,0,0,1
0,0,0,0,0,1
183,0,0,1,1,1
0,1,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,1,0,0,1,1
0,0,0,0,1,1
1,0,0,0,1,1
0,0,0,0,0,1
3643,0,0,0,1,1
0,0,0,0,1,1
0,1,0,0,1,1
1883,0,0,0,1,1
0,0,0,0,0,1
0,0,0,0,1,1
0,1,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,1,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,1,1
0,0,0,0,0,1
0,0,0,0,0,1
334,0,0,0,1,1
911,0,0,0,1,1
0,0,0,0,0,1
7,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,0,1
0,0,0,0,0,1
1,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,1,1
1,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,1,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,0,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,0,1
1,0,0,0,2,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,1,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,1,1
0,0,0,0,0,1
0,0,0,0,0,1
731,108,215,0,1,1
0,0,0,0,0,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,0,1
0,0,0,1,0,1
0,0,0,1,0,1
0,0,0,1,0,1
1,1,0,0,0,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,1,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
4,1,0,0,2,1
1451,48,435,0,1,1
0,0,0,0,0,1
0,0,0,0,1,1
0,0,0,1,0,1
0,0,0,1,0,1
0,0,0,1,0,1
0,0,0,0,0,1
0,0,0,0,1,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,1,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,1,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,1,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,1,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,1,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
136161,0,0,0,1,1
89670,0,0,1,1,1
134762,0,0,0,1,1
121908,0,0,0,1,1
129958,0,0,1,1,1
152086,0,0,1,2,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
